id;x;y;sp;gen
335;55.186180;66.373199;0;999
336;52.605026;32.360691;0;999
337;72.177322;84.742210;0;999
338;86.518913;0.067414;0;999
339;24.410664;2.959206;0;999
340;49.322762;67.602478;0;999
341;36.669968;44.817924;0;999
342;65.721191;35.142834;0;999
343;94.675522;98.908012;0;999
344;80.627914;47.385216;0;999
345;34.724754;21.470379;0;999
346;32.590305;32.786381;0;999
347;1.063370;64.328186;0;999
348;37.095142;89.350426;0;999
349;97.761131;88.448822;0;999
350;50.682137;59.584732;0;999
351;48.529877;38.446178;0;999
352;18.249762;98.947304;0;999
353;27.009136;58.176411;0;999
354;69.007584;98.717514;0;999
355;26.131073;58.076881;0;999
356;79.058456;90.876640;0;999
357;81.247192;78.453629;0;999
358;53.804646;39.087032;0;999
359;65.456871;77.041145;0;999
360;84.837044;82.586960;0;999
361;73.998177;7.206998;0;999
362;63.558372;5.494957;0;999
363;6.626485;69.085495;0;999
364;68.069305;74.405869;0;999
365;50.989422;33.697639;0;999
366;21.563446;32.177685;0;999
367;29.869238;12.453636;0;999
368;76.125641;95.054008;0;999
369;68.866043;74.297493;0;999
370;81.717628;48.228783;0;999
371;21.178083;71.601486;0;999
372;50.685184;94.564423;0;999
373;9.904937;84.405968;0;999
374;51.211254;45.840485;0;999
375;13.711939;80.833351;0;999
376;43.701572;75.333015;0;999
377;21.274441;14.261168;0;999
378;74.437653;50.455074;0;999
379;37.020214;90.714333;0;999
380;54.620667;54.398109;0;999
381;43.320950;40.731983;0;999
382;50.311775;74.797806;0;999
383;95.195007;82.493668;0;999
384;50.775826;18.532259;0;999
385;94.710182;65.773384;0;999
386;83.331528;67.497215;0;999
387;38.954548;33.429211;0;999
388;86.490685;90.374901;0;999
389;70.928719;2.333183;0;999
390;53.557186;82.797005;0;999
391;5.987265;93.952888;0;999
392;68.595367;47.034775;0;999
393;56.035759;79.523903;0;999
394;7.333958;61.314293;0;999
395;88.061989;75.211227;0;999
396;60.781170;94.240189;0;999
397;52.051167;57.518932;0;999
398;52.303387;88.245316;0;999
399;55.131546;99.108315;0;999
400;5.199757;86.538177;0;999
401;23.812172;56.532230;0;999
402;31.211325;8.392741;0;999
403;83.217468;66.057236;0;999
404;45.614491;52.697815;0;999
405;26.978830;84.994041;0;999
406;92.627777;55.757389;0;999
407;83.143219;45.185318;0;999
408;34.282791;39.293476;0;999
409;33.944233;63.164520;0;999
410;69.455894;77.011276;0;999
411;99.287285;68.033981;0;999
412;87.472107;75.854683;0;999
413;32.075108;6.976686;0;999
414;76.078751;36.764835;0;999
415;52.179119;73.135811;0;999
416;4.800748;31.936596;0;999
417;40.648525;97.019684;0;999
418;18.416105;17.206909;0;999
419;2.916859;3.613966;0;999
420;77.056557;80.789650;0;999
421;87.901321;0.828789;0;999
422;53.243622;86.532387;0;999
423;1.159682;4.823467;0;999
424;20.707359;56.330898;0;999
425;96.531815;27.723560;0;999
426;46.924793;41.560112;0;999
427;31.106539;96.264282;0;999
428;86.949516;46.169807;0;999
429;32.465675;32.019508;0;999
430;51.044212;75.483910;0;999
431;21.520555;91.951553;0;999
432;17.456387;49.020634;0;999
433;39.993565;84.639046;0;999
434;48.009243;86.033844;0;999
